,Open,High,Low,Close,Adj Close,Volume
2020-07-17,4279.738794882565,4322.774028684833,4262.229011183622,4298.612551288363,4298.612551288363,4540740415
2020-07-20,4269.7269813860985,4302.234936501621,4262.533654336972,4290.743667759141,4290.743667759141,3883866501
2020-07-21,4279.938216201931,4309.783247996071,4273.595686458399,4300.750018508932,4300.750018508932,4187576775
2020-07-22,4320.820287239849,4340.993850134596,4282.288812654735,4323.311206080294,4323.311206080294,2143410796
2020-07-23,4344.8020385557265,4395.789592340962,4322.85457979107,4358.766464865326,4358.766464865326,3593106080
2020-07-24,4381.236310702542,4399.673117692732,4380.374506116523,4387.446999372992,4387.446999372992,3730946433
2020-07-27,4402.742043405293,4425.037383760862,4381.229345611944,4419.503982179872,4419.503982179872,4793261789
2020-07-28,4441.365246137821,4455.620323902522,4405.981839643896,4442.009336626283,4442.009336626283,3207369881
2020-07-29,4452.372318603568,4499.77367101157,4431.389135966754,4456.4737113740275,4456.4737113740275,2074869670
2020-07-30,4421.634652912173,4456.027102172461,4421.634652912173,4436.26069095498,4436.26069095498,3142025145
2020-07-31,4419.287368549127,4448.648286045973,4410.228843143864,4423.508432397631,4423.508432397631,2693042149
2020-08-03,4403.20958093681,4455.8478823884725,4375.171748743509,4415.51190803632,4415.51190803632,3049799516
2020-08-04,4341.369043777221,4359.1442231835035,4340.999547657151,4353.70691036254,4353.70691036254,3605992618
2020-08-05,4292.71818737029,4335.239598358895,4280.815849930452,4310.1580497469395,4310.1580497469395,3973545080
2020-08-06,4331.850524693986,4383.25987807918,4309.280113662928,4346.26240323032,4346.26240323032,3562999015
2020-08-07,4331.123542137946,4374.933397623368,4318.30080293893,4336.211069690039,4336.211069690039,2071857683
2020-08-10,4327.246062927399,4362.227875647934,4296.083598589217,4334.298981635759,4334.298981635759,3377276317
2020-08-11,4313.26975488008,4324.546497902835,4311.730344738034,4317.860264230751,4317.860264230751,3415448409
2020-08-12,4294.172496102736,4336.704597490629,4273.506049953698,4299.997014817007,4299.997014817007,2442490676
2020-08-13,4316.478038429368,4344.50631937639,4311.67741403937,4330.167202503191,4330.167202503191,3165778883
2020-08-14,4300.622557843233,4345.75182785548,4279.601786889733,4315.314062826146,4315.314062826146,4243049952
2020-08-17,4302.047465096045,4358.809110296175,4302.047465096045,4320.276336064998,4320.276336064998,4607106017
2020-08-18,4328.8797524821175,4388.755392687001,4326.42202271131,4349.207622010783,4349.207622010783,4183544365
2020-08-19,4337.584294771369,4357.117066765795,4328.470093138895,4351.286952427415,4351.286952427415,4697062176
2020-08-20,4323.482310776331,4342.32223270809,4298.38188826362,4324.636485833466,4324.636485833466,3396015686
2020-08-21,4304.7664780212845,4357.517613472389,4304.7664780212845,4326.368166298221,4326.368166298221,4848447893
2020-08-24,4312.55350505854,4324.662904976441,4306.390095464189,4315.790348164599,4315.790348164599,2411398511
2020-08-25,4337.71668435859,4391.362496209964,4314.94474858505,4352.540510696987,4352.540510696987,4702541448
2020-08-26,4394.04321796677,4417.46014563244,4394.04321796677,4410.2674872679845,4410.2674872679845,2291473053
2020-08-27,4394.362034525763,4403.236718013463,4390.749699026082,4400.871881716181,4400.871881716181,3938987731
2020-08-28,4360.670461105292,4379.6276590108555,4334.085352627708,4360.924244351081,4360.924244351081,4115559566
2020-08-31,4327.918063348757,4366.240667134405,4316.17617021682,4345.435764776626,4345.435764776626,3080096373
2020-09-01,4304.076490362446,4333.766219514774,4278.203395926762,4319.507818478006,4319.507818478006,3263937914
2020-09-02,4292.452289547842,4308.633949774062,4292.452289547842,4304.896765338543,4304.896765338543,4178398832
2020-09-03,4315.782441768575,4372.189514676159,4295.537374591606,4336.548019969137,4336.548019969137,2692681028
2020-09-04,4306.806863287176,4331.190345833255,4299.962695023466,4323.0663467244985,4323.0663467244985,4811264802
2020-09-07,4281.106904243804,4331.321596924931,4274.538717028311,4298.350576337552,4298.350576337552,4842119329
2020-09-08,4287.726727524678,4299.462913511378,4273.084861180089,4297.937415063451,4297.937415063451,2894946662
2020-09-09,4221.975141539115,4245.638284609768,4221.382674202345,4232.161403333386,4232.161403333386,4322161752
2020-09-10,4248.085790613341,4269.783108445368,4248.085790613341,4261.922299029338,4261.922299029338,3941860450
2020-09-11,4259.201578612592,4273.743205341824,4234.70306108869,4268.948234602927,4268.948234602927,3725120189
2020-09-14,4216.7592622168995,4251.310323334195,4205.693968244461,4223.815792665389,4223.815792665389,2217644852
2020-09-15,4188.471960106047,4229.505449077843,4188.471960106047,4206.410336556553,4206.410336556553,2931888930
2020-09-16,4174.878397921597,4204.38109175431,4157.849796816359,4177.090275400508,4177.090275400508,2855767533
2020-09-17,4112.693138850324,4154.476442042567,4083.4685536430475,4121.132175587552,4121.132175587552,2409778137
2020-09-18,4065.1262647852673,4071.413770290519,4061.8154803718394,4065.817490731791,4065.817490731791,3058756243
2020-09-21,4075.762284593805,4107.885756569475,4070.580674211515,4077.233917865331,4077.233917865331,2392585676
2020-09-22,4061.290483450804,4078.219086833166,4054.180742667781,4073.4329165149934,4073.4329165149934,3539416854
2020-09-23,4073.858518310669,4114.289843225824,4059.7396383343785,4087.699259304147,4087.699259304147,3931396974
2020-09-24,4085.627121715438,4126.96097845958,4071.6055431053214,4097.271834423045,4097.271834423045,3968842102
2020-09-25,4077.1911253380044,4103.234330662463,4065.9519983880195,4096.408283726743,4096.408283726743,4990132153
2020-09-28,4062.1818643451734,4110.012891307347,4041.399662506243,4078.9637079553645,4078.9637079553645,3682556635
2020-09-29,4068.109401626078,4082.81666621388,4052.2831805033325,4075.4820832882456,4075.4820832882456,4717507958
2020-09-30,4116.440482969872,4136.9394079059275,4116.440482969872,4122.92903401699,4122.92903401699,2960462068
2020-10-01,4129.887391045572,4147.201232453993,4118.26865588145,4131.242967694337,4131.242967694337,3958783008
2020-10-02,4164.288288700081,4205.399955859431,4139.274033919563,4180.821153298866,4180.821153298866,4262820564
2020-10-05,4154.374365788178,4176.39409852817,4150.521174261789,4168.266560565041,4168.266560565041,4654064153
2020-10-06,4112.48524275893,4157.07710428351,4112.48524275893,4132.819609457876,4132.819609457876,3280947413
2020-10-07,4126.217780433415,4179.139624005247,4126.217780433415,4144.6620984216615,4144.6620984216615,2061662677
2020-10-08,4120.592344470866,4135.454299357207,4099.43666332864,4135.146174432681,4135.146174432681,4974871554
2020-10-09,4088.4814393586967,4127.719876939782,4078.550576964021,4105.554311573224,4105.554311573224,2228982054
2020-10-12,4111.406574695704,4141.744242042284,4101.722103248245,4118.67119306968,4118.67119306968,2006646131
2020-10-13,4112.828014346114,4135.856235789931,4112.828014346114,4117.348492465724,4117.348492465724,2356136833
2020-10-14,4120.498819865089,4148.697331422101,4095.02455926217,4132.368487612892,4132.368487612892,2335918442
2020-10-15,4147.605454685131,4163.208704217547,4147.605454685131,4162.420599577688,4162.420599577688,3746679482
2020-10-16,4145.801140383767,4165.002814585484,4133.776068282307,4160.214363212128,4160.214363212128,2056180510
2020-10-19,4182.674004036151,4202.485805842567,4158.242732995697,4185.400830434711,4185.400830434711,3973098534
2020-10-20,4199.3919304995325,4258.122157501355,4199.3919304995325,4217.26245349361,4217.26245349361,2453084776
2020-10-21,4203.85305117643,4240.703263281697,4203.85305117643,4216.118248175309,4216.118248175309,2725270568
2020-10-22,4196.189530273729,4226.650033127252,4166.693581707286,4205.853768490919,4205.853768490919,3017223408
2020-10-23,4198.224928945757,4211.91381582404,4198.224928945757,4207.638215800042,4207.638215800042,4250457667
2020-10-26,4186.749290103808,4210.021406199135,4162.476332099741,4193.173639653431,4193.173639653431,2191629374
2020-10-27,4171.85321079803,4209.009142617043,4144.141662437935,4183.863657636905,4183.863657636905,3744808047
2020-10-28,4170.693625860546,4173.110347799188,4149.044099806814,4171.06977343263,4171.06977343263,3715919231
2020-10-29,4184.109970166917,4226.419641987399,4163.310519512861,4193.254014415499,4193.254014415499,2465137220
2020-10-30,4218.322713150704,4231.034595867111,4196.128955948585,4220.450270029953,4220.450270029953,2154498780
2020-11-02,4245.905065902705,4287.841364033039,4242.123496092245,4258.74854830912,4258.74854830912,3333492832
2020-11-03,4272.60728473629,4295.704550394492,4269.968352327288,4289.8379318563975,4289.8379318563975,4349607445
2020-11-04,4371.630473174997,4409.991986090639,4371.630473174997,4382.116024261163,4382.116024261163,2293096883
2020-11-05,4401.519411047075,4435.87678107858,4393.040302814436,4412.1853606539125,4412.1853606539125,3318188470
2020-11-06,4392.074501425299,4446.903723021334,4363.315155370792,4404.4897995906485,4404.4897995906485,4704089350
2020-11-09,4395.728305260516,4427.784380422821,4395.728305260516,4416.009564994193,4416.009564994193,2462840717
2020-11-10,4407.378697487191,4470.267077075228,4407.378697487191,4428.5263738854865,4428.5263738854865,3619201344
2020-11-11,4401.557451678445,4441.782184921432,4390.780532287709,4409.9561790528,4409.9561790528,3498105410
2020-11-12,4375.621806039378,4400.749555794276,4353.266624884768,4383.2981429247875,4383.2981429247875,3768869816
2020-11-13,4329.891477690011,4362.940043169879,4322.073707264251,4338.762344801825,4338.762344801825,4801282985
2020-11-16,4336.005424586798,4389.130071360933,4336.005424586798,4348.961430207559,4348.961430207559,2010223906
2020-11-17,4291.644522679021,4339.652724303768,4280.171546153276,4307.8140177182495,4307.8140177182495,3423778543
2020-11-18,4277.3964356733595,4303.093285038691,4274.093342360982,4296.353917780164,4296.353917780164,2592905756
2020-11-19,4298.604987257139,4344.727271422506,4266.127825537852,4304.182559724021,4304.182559724021,2769065660
2020-11-20,4325.133294107116,4338.136113258313,4309.680779836771,4328.943624540936,4328.943624540936,3968257868
2020-11-23,4271.813929773795,4321.325744960461,4271.813929773795,4290.650199411976,4290.650199411976,4371898342
2020-11-24,4277.41246229284,4294.208077804674,4274.884763184171,4289.117160721392,4289.117160721392,3611305086
2020-11-25,4274.948196598962,4285.071294389601,4257.640527793788,4276.62446935489,4276.62446935489,4933650817
2020-11-26,4248.8313219094925,4294.861210238084,4248.8313219094925,4266.024014527901,4266.024014527901,4231314658
2020-11-27,4310.376356487345,4338.148593379515,4310.376356487345,4324.486249957519,4324.486249957519,4760245027
2020-11-30,4335.462475590343,4378.88736014227,4325.311813362032,4342.68813920989,4342.68813920989,2235140695
2020-12-01,4294.95485400689,4340.017110249174,4277.377817235349,4307.352251645104,4307.352251645104,2995256501
2020-12-02,4297.258964404911,4326.091075127503,4288.9765418124825,4299.195153716436,4299.195153716436,3155243437
2020-12-03,4275.1107612582355,4315.606893113478,4275.1107612582355,4287.603073214387,4287.603073214387,2787157685
2020-12-04,4269.570041221789,4313.773977098752,4263.248510568809,4283.8744260277035,4283.8744260277035,4016979032
2020-12-07,4221.168889859011,4242.014724373531,4200.490716318322,4240.005432436054,4240.005432436054,4155749684
2020-12-08,4207.998369011102,4218.226938560126,4199.7955673960005,4212.767244611111,4212.767244611111,2778688438
2020-12-09,4250.717034263685,4296.227045379377,4250.717034263685,4270.201273812813,4270.201273812813,2831208946
2020-12-10,4172.820177392227,4207.260315099802,4165.505848152115,4187.575435375587,4187.575435375587,2251592116
2020-12-11,4227.7727847143515,4268.961913542254,4208.7957300138505,4241.85992982444,4241.85992982444,2071952190
2020-12-14,4203.420345019402,4230.676855891496,4203.420345019402,4223.9515849414465,4223.9515849414465,4682634066
2020-12-15,4161.212962624447,4201.0344574953415,4161.212962624447,4172.549724918516,4172.549724918516,2618971016
2020-12-16,4129.722288691548,4148.335274269106,4121.0794646701115,4135.215278314702,4135.215278314702,2111612009
2020-12-17,4110.01794110203,4127.607630628545,4087.993810115062,4124.8462085681385,4124.8462085681385,2342809713
2020-12-18,4085.3103368233274,4108.237660566481,4085.3103368233274,4104.369042284964,4104.369042284964,3527864497
2020-12-21,4106.29604748221,4119.138277082148,4093.712792871031,4117.6388768119505,4117.6388768119505,2887140090
2020-12-22,4140.265057051235,4154.703928766082,4140.265057051235,4149.896765513904,4149.896765513904,2651149327
2020-12-23,4124.1473430475935,4164.0718115935515,4103.606419420461,4143.548153606681,4143.548153606681,4039383985
2020-12-24,4110.30616858001,4128.334802555092,4088.275442631455,4127.2433259497575,4127.2433259497575,3802209733
2020-12-25,4091.908633321042,4104.854777154129,4091.908633321042,4097.477406413407,4097.477406413407,3012956690
2020-12-28,4171.288970328078,4207.885482883766,4160.183216812188,4183.233925033454,4183.233925033454,3366371340
2020-12-29,4174.436627754906,4188.5388226472505,4160.240516185484,4182.791402310172,4182.791402310172,2909700437
2020-12-30,4178.658300118262,4208.442620657307,4174.243701265785,4197.972539895911,4197.972539895911,4427338025
2020-12-31,4145.645088222316,4159.346896087351,4127.942182001855,4152.489020808068,4152.489020808068,3623477423
2021-01-01,4172.4618057819225,4217.440406404523,4172.4618057819225,4183.762132548153,4183.762132548153,3991707880
2021-01-04,4168.495539063334,4181.083587460719,4145.441241973547,4170.119750438982,4170.119750438982,3329143458
2021-01-05,4179.528363556306,4231.699423554139,4171.3832863455245,4193.817886529682,4193.817886529682,3008362705
2021-01-06,4144.314660840778,4171.754297037358,4137.883746463276,4157.133306506484,4157.133306506484,2643668272
2021-01-07,4133.283732752045,4169.246079370918,4119.194058432167,4139.587090368423,4139.587090368423,4392793599
2021-01-08,4120.537160556285,4132.28200467549,4088.0943068162733,4127.884118211229,4127.884118211229,3054644082
2021-01-11,4161.519331439779,4191.869345596658,4139.433726710125,4163.1209145288585,4163.1209145288585,4583181985
2021-01-12,4097.763357591787,4132.243113751644,4090.457550929729,4111.454392743398,4111.454392743398,3700537630
2021-01-13,4127.008024307918,4162.8081161094315,4123.820665814674,4132.209006662844,4132.209006662844,4354918192
2021-01-14,4123.322223315119,4135.053774784705,4119.153441238218,4129.956300628788,4129.956300628788,3451427295
2021-01-15,4105.376414876075,4124.021627343895,4095.204090827709,4121.199982516817,4121.199982516817,2930605048
2021-01-18,4069.6121122526793,4114.052147679895,4069.6121122526793,4087.6036282133396,4087.6036282133396,3291372874
2021-01-19,4114.8058359216275,4144.629152453586,4109.270221181668,4126.949619766149,4126.949619766149,3217462243
2021-01-20,4128.565666961865,4164.7733690529,4109.729234558142,4136.958320903475,4136.958320903475,2913666734
2021-01-21,4080.639805806719,4108.445257065782,4069.935046815926,4100.824791102707,4100.824791102707,4637004439
2021-01-22,4077.765973882807,4093.0139219064786,4070.939518118875,4084.4202000466103,4084.4202000466103,3080047030
2021-01-25,4036.315419222145,4077.046775934843,4028.848486892158,4038.2584386976932,4038.2584386976932,2829111874
2021-01-26,4007.948909031915,4057.505450246927,4000.252782046949,4025.8457814737485,4025.8457814737485,2978059240
2021-01-27,4054.0906529698905,4071.399819335005,4053.510826648917,4066.6813099829124,4066.6813099829124,3427697597
2021-01-28,4020.0236562632945,4036.155362335459,4018.066395605639,4033.83393503998,4033.83393503998,4299336270
2021-01-29,4077.9300543704726,4101.061733275595,4060.051316451307,4086.382297242524,4086.382297242524,2409514032
2021-02-01,4117.326592041189,4132.868285464814,4091.4447229274087,4118.106843556894,4118.106843556894,4835274152
2021-02-02,4087.3102136519037,4120.117461421204,4087.3102136519037,4100.438195986327,4100.438195986327,2230602506
2021-02-03,4041.6407761056225,4080.7825605080216,4031.825082870795,4042.6516690281983,4042.6516690281983,3147372369
2021-02-04,4033.8758215556495,4078.481229214474,4024.1205334406445,4043.419045869503,4043.419045869503,2727192185
2021-02-05,4112.024273578833,4142.216176355362,4094.207976174128,4116.24082568792,4116.24082568792,2831460929
2021-02-08,4096.714205965676,4133.923943303563,4096.714205965676,4113.72043184355,4113.72043184355,3422405912
2021-02-09,4104.134352857385,4147.183425689398,4097.265874604568,4108.0870998248265,4108.0870998248265,2438105398
2021-02-10,4191.335321989621,4227.969276293826,4190.940843795433,4194.108145685295,4194.108145685295,3314413304
2021-02-11,4182.454839574405,4228.173158945338,4161.8392506227665,4189.9434461145265,4189.9434461145265,2694330538
2021-02-12,4122.295791920644,4143.296200563478,4122.295791920644,4140.928535838422,4140.928535838422,3266447384
2021-02-15,4218.977291877708,4254.942649339796,4208.528987152813,4223.650551236616,4223.650551236616,2807061871
2021-02-16,4228.8739576491635,4268.646825204701,4228.022063542423,4229.065196736652,4229.065196736652,4926343296
2021-02-17,4184.68370307833,4204.273910513617,4184.68370307833,4199.8463129173415,4199.8463129173415,4756230649
2021-02-18,4193.981269589233,4237.239219644629,4162.939276286042,4203.681737435366,4203.681737435366,4785884359
2021-02-19,4178.576089388139,4204.234503272582,4175.271743953728,4187.719214239012,4187.719214239012,2484685101
2021-02-22,4188.465100177438,4230.501762460236,4188.465100177438,4206.011559155595,4206.011559155595,2567971577
2021-02-23,4207.92377665522,4226.936871117962,4207.92377665522,4223.558067987744,4223.558067987744,3528087523
2021-02-24,4202.823791698691,4208.194061218978,4194.418335297349,4204.883289882849,4204.883289882849,2236525109
2021-02-25,4171.607225785459,4197.882370748755,4141.716771164775,4179.783439996766,4179.783439996766,3323950807
2021-02-26,4148.832524705278,4188.2744105697475,4140.058186265186,4157.73336430401,4157.73336430401,4778383035
2021-03-01,4132.075356186828,4149.978600882881,4110.305687384973,4137.044893107238,4137.044893107238,3713745175
2021-03-02,4094.1689802641254,4118.671896687192,4078.0996543937977,4099.621589869374,4099.621589869374,4642820065
2021-03-03,4083.214076666982,4103.365230656109,4083.214076666982,4094.386104675472,4094.386104675472,2492387061
2021-03-04,4087.7493902775095,4119.548514024252,4076.8409742949434,4089.894247781321,4089.894247781321,4502233003
2021-03-05,4081.6143426212807,4111.095813962514,4058.6567099980475,4088.5715349391376,4088.5715349391376,3738672378
2021-03-08,4127.925787232668,4136.136712745874,4114.615704312483,4131.790838796056,4131.790838796056,3733992555
2021-03-09,4079.1859070503024,4104.535509183755,4068.5079639772566,4092.748640286182,4092.748640286182,3501567374
2021-03-10,4038.841398448629,4067.961178541748,4018.8175802750175,4047.144693116892,4047.144693116892,3593113276
2021-03-11,4103.639327084105,4130.805780768603,4103.639327084105,4119.5354764562935,4119.5354764562935,4602827071
2021-03-12,4156.761623454474,4169.551231943444,4153.677221702261,4159.714595410067,4159.714595410067,2000014870
2021-03-15,4173.514726057646,4227.974052744451,4170.7948725429305,4189.0150327660795,4189.0150327660795,4661169053
2021-03-16,4207.128612366844,4215.724043562526,4197.974910351039,4208.638108034083,4208.638108034083,3194902461
2021-03-17,4171.260731981877,4206.427929411202,4171.260731981877,4188.1336847239745,4188.1336847239745,4757472267
2021-03-18,4126.678450465563,4145.8810208172545,4125.360946303018,4144.554335876946,4144.554335876946,2973038683
2021-03-19,4073.3726214519,4108.248303209851,4049.8516154676017,4077.2881213829482,4077.2881213829482,2961445040
2021-03-22,4093.6185057761713,4129.429377321649,4084.549521267051,4102.328545770402,4102.328545770402,2319338824
2021-03-23,4091.1917206497174,4131.2670430212,4059.954417081218,4100.169934357013,4100.169934357013,4735459142
2021-03-24,4130.0658857071785,4161.3983890663,4119.534156292553,4138.062828482092,4138.062828482092,4858087539
2021-03-25,4115.219046142994,4155.974048827263,4082.7104967285795,4118.384077297431,4118.384077297431,4021117521
2021-03-26,4094.4315643536643,4106.856001017835,4057.778801733452,4097.004861899333,4097.004861899333,2661088350
2021-03-29,4061.170839160082,4090.0043078158674,4060.0862636941706,4064.431226230272,4064.431226230272,4242930683
2021-03-30,4029.5751395701122,4052.5324074806686,4000.875934119405,4032.319599576122,4032.319599576122,3536556737
2021-03-31,4018.5216295519544,4028.9005294987724,3986.329858216257,4023.7011980374486,4023.7011980374486,4347928203
2021-04-01,3997.794074532919,4030.930691130082,3983.946968267491,4012.201411085947,4012.201411085947,2193520947
2021-04-02,3984.0457333187856,4022.32052196005,3983.3687490018583,3992.4298446861517,3992.4298446861517,4217294072
2021-04-05,4025.5287361963947,4030.0301725722366,4020.2374896498204,4028.3431672618785,4028.3431672618785,3767169403
2021-04-06,3995.8111408790774,4039.211745574265,3978.8692192567783,4004.2803770847454,4004.2803770847454,2761089517
2021-04-07,4016.44710491162,4035.892561989607,4009.3515152542805,4022.6414968047166,4022.6414968047166,4567742798
2021-04-08,4035.396565904337,4075.7949390790177,4018.2139276713774,4055.535929616476,4055.535929616476,4586174268
2021-04-09,4030.551386831372,4081.674708840239,4030.551386831372,4046.5871352565036,4046.5871352565036,2178491540
2021-04-12,3995.093522611448,4025.781372109055,3991.7211993876203,4005.2082524964217,4005.2082524964217,3037964441
2021-04-13,3972.854325148001,4012.0519150575124,3970.743029420173,3987.752901025227,3987.752901025227,2827768947
2021-04-14,3981.9149649540204,4027.949886326926,3967.6552350861107,3989.4191049032984,3989.4191049032984,4149507767
2021-04-15,3981.3299540655044,3987.7830922600347,3953.9330682150653,3986.393999864673,3986.393999864673,4088866587
