,Close,Open,High,Low,Adj Close,Volume
2020-07-03,4.686440944929312e-19,9.560967922388472e-19,9.640100922979818e-19,4.669972924420284e-19,4.686440944929312e-19,8702277
2020-07-06,2.549485859501015e-19,4.676532921187835e-19,4.708530728115663e-19,2.5440979450632286e-19,2.549485859501015e-19,6244473
2020-07-07,1.2782590361379547e-19,2.543885000052686e-19,2.5654851142254033e-19,1.2708787711161803e-19,1.2782590361379547e-19,4835117
2020-07-08,6.347618163642054e-20,1.279612770734594e-19,1.2859078301878933e-19,6.30038127889268e-20,6.347618163642054e-20,8344253
2020-07-09,3.464339487358233e-20,6.325065667878572e-20,6.326216991461459e-20,3.4416421439790236e-20,3.464339487358233e-20,5706929
2020-07-10,1.875544030975042e-20,3.4938624106714026e-20,3.494579589977532e-20,1.8720577105274252e-20,1.875544030975042e-20,2065992
2020-07-13,9.25788047956254e-21,1.8622215444570633e-20,1.8772266027232328e-20,9.23349199359922e-21,9.25788047956254e-21,9091805
2020-07-14,4.7636625554292006e-21,9.303345445472933e-21,9.395127538016907e-21,4.720184720406133e-21,4.7636625554292006e-21,2736057
2020-07-15,2.499652079096736e-21,4.762679980092206e-21,4.765813731160156e-21,2.4812341228392545e-21,2.499652079096736e-21,2688797
2020-07-16,1.2883536625733755e-21,2.48654182593568e-21,2.4965226422129002e-21,1.2807771837444897e-21,1.2883536625733755e-21,2129883
2020-07-17,6.987947239852347e-22,1.2766305338014122e-21,1.2867651405864831e-21,6.930399405002396e-22,6.987947239852347e-22,7158181
2020-07-20,3.7119094856230295e-22,6.973292400463571e-22,7.020908469986783e-22,3.678690763973245e-22,3.7119094856230295e-22,1031144
2020-07-21,1.9235303872145868e-22,3.6853238904042e-22,3.6996792254085683e-22,1.9082828169120566e-22,1.9235303872145868e-22,1774255
2020-07-22,9.684848719658539e-23,1.9314022047239323e-22,1.9417583433145208e-22,9.675896827123834e-23,9.684848719658539e-23,8800575
2020-07-23,4.5744722752580953e-23,9.650486390618576e-23,9.691271520753751e-23,4.555265468118831e-23,4.5744722752580953e-23,1905707
2020-07-24,2.4122603730833373e-23,4.5985194909815207e-23,4.6227653706369414e-23,2.404936108468109e-23,2.4122603730833373e-23,5470771
2020-07-27,1.2377138811488272e-23,2.403626349699688e-23,2.4159427948770488e-23,1.2328302869710499e-23,1.2377138811488272e-23,3945009
2020-07-28,6.5107773108221475e-24,1.2390000805520226e-23,1.2461201584137699e-23,6.448468959030411e-24,6.5107773108221475e-24,9367386
2020-07-29,3.312632876216548e-24,6.456143599599688e-24,6.516647767004669e-24,3.3020283070609997e-24,3.312632876216548e-24,3847398
2020-07-30,1.7854875895788982e-24,3.3059014310918046e-24,3.334671251723979e-24,1.774583776712624e-24,1.7854875895788982e-24,4102376
2020-07-31,9.038667824035196e-25,1.7817718331760767e-24,1.7877318495189892e-24,9.02565152710526e-25,9.038667824035196e-25,5559343
2020-08-03,4.6548864147737175e-25,8.998175464579567e-25,9.080193409388097e-25,4.611379644677547e-25,4.6548864147737175e-25,1598358
2020-08-04,2.4629954724595826e-25,4.62935896290832e-25,4.674550579508512e-25,2.449930483057131e-25,2.4629954724595826e-25,7708786
2020-08-05,1.1864311960402675e-25,2.4555895624983216e-25,2.4775294609692236e-25,1.1832164454056992e-25,1.1864311960402675e-25,6950943
2020-08-06,6.263593017300776e-26,1.1852634266213432e-25,1.1894061728659551e-25,6.210639397665429e-26,6.263593017300776e-26,8198956
2020-08-07,3.265040275202223e-26,6.276007386344272e-26,6.304189829405458e-26,3.2384069949168943e-26,3.265040275202223e-26,3669244
2020-08-10,1.7638221814459603e-26,3.2425338377809235e-26,3.248974811261628e-26,1.7483112957600324e-26,1.7638221814459603e-26,8977754
2020-08-11,9.101593785963885e-27,1.7613112749730052e-26,1.7690273911917386e-26,9.038586054313188e-27,9.101593785963885e-27,2265700
2020-08-12,4.513965875332089e-27,9.104303689295733e-27,9.116426951777779e-27,4.509558107287628e-27,4.513965875332089e-27,5189983
2020-08-13,2.1479345771119267e-27,4.5434410120696614e-27,4.553575971544231e-27,2.1450615759122668e-27,2.1479345771119267e-27,2343429
2020-08-14,1.0959293265640984e-27,2.1569376134977385e-27,2.1607058282672148e-27,1.0906503730664401e-27,1.0959293265640984e-27,2596524
2020-08-17,6.013040878613631e-28,1.1024961319620068e-27,1.1103055803266609e-27,5.991760356563683e-28,6.013040878613631e-28,5043283
2020-08-18,3.2038113669002772e-28,5.96188813619444e-28,6.007812202256293e-28,3.194583489207139e-28,3.2038113669002772e-28,6860184
2020-08-19,1.4990523711371128e-28,3.1753135697831973e-28,3.203473254277818e-28,1.4903598024468301e-28,1.4990523711371128e-28,4276505
2020-08-20,7.656053703861542e-29,1.4988928088284603e-28,1.5120692345349475e-28,7.619029026240929e-29,7.656053703861542e-29,2049485
2020-08-21,4.004360033972066e-29,7.632706933992293e-29,7.673686072864452e-29,4.001266782411996e-29,4.004360033972066e-29,3965042
2020-08-24,2.152259104006404e-29,4.0373736641131116e-29,4.067761103616189e-29,2.1376139131642787e-29,2.152259104006404e-29,7455444
2020-08-25,1.0627620121547515e-29,2.1727403960923672e-29,2.180660707646458e-29,1.0521862061820397e-29,1.0627620121547515e-29,1590991
2020-08-26,5.2823132934171476e-30,1.0682890027127465e-29,1.0710891440552682e-29,5.243217511998146e-30,5.2823132934171476e-30,8289970
2020-08-27,2.7945598426404538e-30,5.300100749256528e-30,5.3211757713161805e-30,2.7928014721411578e-30,2.7945598426404538e-30,7608354
2020-08-28,1.4323862316296797e-30,2.8159364873966293e-30,2.8189826889669357e-30,1.4307040975454536e-30,1.4323862316296797e-30,1575663
2020-08-31,7.434878327021765e-31,1.4410008073029455e-30,1.4417106583178515e-30,7.418853418991473e-31,7.434878327021765e-31,5040622
2020-09-01,4.13852800845649e-31,7.430194329307843e-31,7.448048182130792e-31,4.133970133931697e-31,4.13852800845649e-31,7494637
2020-09-02,2.032432123398726e-31,4.151925680018392e-31,4.170263160090645e-31,2.0179947665276806e-31,2.032432123398726e-31,8066768
2020-09-03,1.0495486591981853e-31,2.0366148138696446e-31,2.0563812974969294e-31,1.0452455610422585e-31,1.0495486591981853e-31,9143455
2020-09-04,5.552894456298537e-32,1.0476713299614464e-31,1.0550988330288847e-31,5.505856052068771e-32,5.552894456298537e-32,8498485
2020-09-07,2.873548228047579e-32,5.581465199529981e-32,5.636063527129399e-32,2.867936875251013e-32,2.873548228047579e-32,8901066
2020-09-08,1.5550880977980025e-32,2.861997462048551e-32,2.8854171236704594e-32,1.5533376789063404e-32,1.5550880977980025e-32,6598349
2020-09-09,7.703474013762334e-33,1.5513116154482348e-32,1.5566824442319425e-32,7.654845662666559e-33,7.703474013762334e-33,6703976
2020-09-10,3.617386082161817e-33,7.724819514422568e-33,7.762411240501908e-33,3.609304182620638e-33,3.617386082161817e-33,9200198
2020-09-11,1.9696560581551032e-33,3.610516347691673e-33,3.642500958015785e-33,1.9549901921488283e-33,1.9696560581551032e-33,7395447
2020-09-14,9.33024901535982e-34,1.9704527679249513e-33,1.9759476421779633e-33,9.31678011620662e-34,9.33024901535982e-34,6985984
2020-09-15,4.876020990093303e-34,9.361684559398296e-34,9.413682758835273e-34,4.867633775136385e-34,4.876020990093303e-34,2537288
2020-09-16,2.4681830447158895e-34,4.85673958569134e-34,4.8866126849881895e-34,2.4633193065678382e-34,2.4681830447158895e-34,2615000
2020-09-17,1.3396062202905734e-34,2.4723507683032654e-34,2.4769017487226306e-34,1.3271552517876183e-34,1.3396062202905734e-34,6452359
2020-09-18,7.395673982725899e-35,1.3421410072903025e-34,1.3431656960949225e-34,7.347040404154182e-35,7.395673982725899e-35,6596200
2020-09-21,3.717615282390152e-35,7.389346164994794e-35,7.410129937283923e-35,3.715819707122179e-35,3.717615282390152e-35,3730752
2020-09-22,2.0369944339022736e-35,3.77504615934975e-35,3.787609413581425e-35,2.0334799610939746e-35,2.0369944339022736e-35,8407404
2020-09-23,1.039158882741506e-35,2.0486592397970968e-35,2.0638507599685473e-35,1.0360882477247201e-35,1.039158882741506e-35,8496210
2020-09-24,4.9740893684684175e-36,1.0329950207450208e-35,1.0397946672792703e-35,4.927516346702145e-36,4.9740893684684175e-36,7962466
2020-09-25,2.571557051082685e-36,5.0014958750020145e-36,5.0202899407982165e-36,2.562365218488996e-36,2.571557051082685e-36,7242405
2020-09-28,1.3641629857075373e-36,2.5488461944852728e-36,2.5661815830230228e-36,1.3637155831220165e-36,1.3641629857075373e-36,6728258
2020-09-29,6.968359810820178e-37,1.3723533027042166e-36,1.3802405530577226e-36,6.914101542855357e-37,6.968359810820178e-37,3433638
2020-09-30,3.651563972433948e-37,6.990078986044265e-37,6.998993503479198e-37,3.6174419660863734e-37,3.651563972433948e-37,7786227
2020-10-01,1.8976176678996742e-37,3.6641624216146434e-37,3.6718317063544834e-37,1.8788919037423462e-37,1.8976176678996742e-37,6253390
2020-10-02,9.422069642234015e-38,1.900709333132169e-37,1.9149957650554595e-37,9.385236216935596e-38,9.422069642234015e-38,6515465
2020-10-05,4.595502633124922e-38,9.384801338984273e-38,9.444379582735037e-38,4.569732130132722e-38,4.595502633124922e-38,9894318
2020-10-06,2.3969042408924597e-38,4.5737372859702207e-38,4.5978952185093953e-38,2.3875081912061453e-38,2.3969042408924597e-38,3734489
2020-10-07,1.27053975341593e-38,2.406018170669357e-38,2.4113951127778837e-38,1.2624138004681094e-38,1.27053975341593e-38,2818998
2020-10-08,6.569769225322424e-39,1.2596747684465094e-38,1.2705742579600496e-38,6.537296757921492e-39,6.569769225322424e-39,9821696
2020-10-09,3.522665403031995e-39,6.561017964121227e-39,6.580708203111593e-39,3.519652628786233e-39,3.522665403031995e-39,2670325
2020-10-12,1.8835180192227393e-39,3.50703148784189e-39,3.524317706715864e-39,1.865580824566568e-39,1.8835180192227393e-39,6345020
2020-10-13,1.0074955464627206e-39,1.8819138182193142e-39,1.8837220788035514e-39,1.0021557584779615e-39,1.0074955464627206e-39,3415053
2020-10-14,5.203375748772936e-40,1.0105711590514113e-39,1.0126475793805462e-39,5.192072552328731e-40,5.203375748772936e-40,5440840
2020-10-15,2.6996459049962646e-40,5.201912877932028e-40,5.205416150880006e-40,2.6928392592824988e-40,2.6996459049962646e-40,5892055
2020-10-16,1.3694178223842631e-40,2.702527755433996e-40,2.707627455468725e-40,1.3581289550463618e-40,1.3694178223842631e-40,9620770
2020-10-19,7.272932713138817e-41,1.3546656480791898e-40,1.3646355715952363e-40,7.246267994749525e-41,7.272932713138817e-41,7577422
2020-10-20,3.693177355468162e-41,7.337460244789073e-41,7.376880311978049e-41,3.681670258317928e-41,3.693177355468162e-41,6683375
2020-10-21,1.8405653333804265e-41,3.6912531012503733e-41,3.7077341129598876e-41,1.8278238331254037e-41,1.8405653333804265e-41,4871507
2020-10-22,9.15806958200164e-42,1.84663994209418e-41,1.8607580408734747e-41,9.148018235445335e-42,9.15806958200164e-42,6625628
2020-10-23,4.66837929531944e-42,9.13291688407767e-42,9.173289570060902e-42,4.668251056416914e-42,4.66837929531944e-42,3934915
2020-10-26,2.5272790486657323e-42,4.7228143190214786e-42,4.760499278255623e-42,2.520572833725367e-42,2.5272790486657323e-42,8000424
2020-10-27,1.3554770035988383e-42,2.522764540013152e-42,2.5319037932665145e-42,1.3420008832080457e-42,1.3554770035988383e-42,6843833
2020-10-28,7.1643199860354096e-43,1.338527992264727e-42,1.3420156187437692e-42,7.095794925871929e-43,7.1643199860354096e-43,3476443
2020-10-29,3.6283863774606925e-43,7.188373826355025e-43,7.199205873793509e-43,3.6178822899653114e-43,3.6283863774606925e-43,2564465
2020-10-30,1.919429998220837e-43,3.6309922152200366e-43,3.648933533591126e-43,1.9018935935920675e-43,1.919429998220837e-43,8248336
2020-11-02,9.667357600379866e-44,1.903535271939022e-43,1.921700677748225e-43,9.595676540731048e-44,9.667357600379866e-44,7404064
2020-11-03,5.014046422395878e-44,9.678497024851091e-44,9.75744171359618e-44,4.978420088120873e-44,5.014046422395878e-44,8198998
2020-11-04,2.672102079664551e-44,5.011942258852067e-44,5.012810591929095e-44,2.646285585018868e-44,2.672102079664551e-44,6695614
2020-11-05,1.4375595316977463e-44,2.669517222858742e-44,2.691928204187409e-44,1.4304890172785412e-44,1.4375595316977463e-44,5563918
2020-11-06,7.556879663509187e-45,1.4356256321312396e-44,1.4404088425628154e-44,7.529224513177331e-45,7.556879663509187e-45,6885846
2020-11-09,3.942079924067374e-45,7.563784567904456e-45,7.596507239388538e-45,3.9393518316697835e-45,3.942079924067374e-45,2661971
2020-11-10,1.9872657942061583e-45,3.930054653531888e-45,3.9442746833773575e-45,1.9856409035446486e-45,1.9872657942061583e-45,3184649
2020-11-11,1.036054506054083e-45,2.000922240700944e-45,2.0183807411063958e-45,1.0300949863198082e-45,1.036054506054083e-45,9588212
2020-11-12,5.226761008445245e-46,1.03633220073701e-45,1.0395478965136894e-45,5.179526350289858e-46,5.226761008445245e-46,5655647
2020-11-13,2.734487231126444e-46,5.220833658379533e-46,5.2334831668342e-46,2.708895279576197e-46,2.734487231126444e-46,9638960
2020-11-16,1.3318023585401482e-46,2.7466579862647584e-46,2.765938000720437e-46,1.3314717413702249e-46,1.3318023585401482e-46,5467365
2020-11-17,6.505099868584011e-47,1.3331228547630012e-46,1.3370071627216472e-46,6.486670935409831e-47,6.505099868584011e-47,8834925
2020-11-18,3.437699011937167e-47,6.476248270075704e-47,6.515456261876446e-47,3.4209936392825643e-47,3.437699011937167e-47,7237859
2020-11-19,1.747962276873593e-47,3.453932535760012e-47,3.486651567921829e-47,1.7469425612469649e-47,1.747962276873593e-47,3127291
2020-11-20,8.68490856678815e-48,1.7270895488672565e-47,1.7314513734976726e-47,8.682145189573074e-48,8.68490856678815e-48,6556186
2020-11-23,4.883081401636557e-48,8.663044921557273e-48,8.66518172844812e-48,4.837782927567838e-48,4.883081401636557e-48,4414950
2020-11-24,2.4553974451245324e-48,4.911816086687747e-48,4.960556893905957e-48,2.4508625332406865e-48,2.4553974451245324e-48,4132736
2020-11-25,1.2683514738806725e-48,2.4424787579839817e-48,2.4486741976223707e-48,1.263292212737528e-48,1.2683514738806725e-48,8680858
2020-11-26,6.515633744814519e-49,1.2777780510338381e-48,1.2778470016624886e-48,6.474368904689945e-49,6.515633744814519e-49,8580651
2020-11-27,3.3427269570428803e-49,6.465551728815634e-49,6.483029159648267e-49,3.3391491896801574e-49,3.3427269570428803e-49,1539355
2020-11-30,1.7720469101478184e-49,3.3543101579702285e-49,3.3866423666545914e-49,1.7648703666866857e-49,1.7720469101478184e-49,8313558
2020-12-01,9.274704322670498e-50,1.763028971947317e-49,1.7648418868874475e-49,9.24567566206263e-50,9.274704322670498e-50,1605960
2020-12-02,4.814504127798326e-50,9.273295149566653e-50,9.292067012538333e-50,4.8018595597610955e-50,4.814504127798326e-50,6372246
2020-12-03,2.499372944361837e-50,4.845200459101488e-50,4.881436257730173e-50,2.4960517963152277e-50,2.499372944361837e-50,2592625
2020-12-04,1.3283414357093968e-50,2.500582315114895e-50,2.5116105698752267e-50,1.32567146741624e-50,1.3283414357093968e-50,3381034
2020-12-07,6.577788422080159e-51,1.3299444704669785e-50,1.3408236812778018e-50,6.529416121824132e-51,6.577788422080159e-51,1645721
2020-12-08,3.335610088294422e-51,6.590038777580585e-51,6.65135464969502e-51,3.3237529586439056e-51,3.335610088294422e-51,5059784
2020-12-09,1.6406744475927354e-51,3.331489181911475e-51,3.34849810319326e-51,1.6343496507164102e-51,1.6406744475927354e-51,8222430
2020-12-10,8.62398864865233e-52,1.6459954674147163e-51,1.6479847076282332e-51,8.593123320003853e-52,8.62398864865233e-52,6632563
2020-12-11,4.369126411539877e-52,8.594675790656907e-52,8.657700490047574e-52,4.35825209469509e-52,4.369126411539877e-52,7220076
2020-12-14,2.3658087710480917e-52,4.3437318411308436e-52,4.386907717191873e-52,2.3578465586061215e-52,2.3658087710480917e-52,3259637
2020-12-15,1.176804326496365e-52,2.3775478825145714e-52,2.386321657224374e-52,1.1713995557737067e-52,1.176804326496365e-52,1968823
2020-12-16,5.839041523420979e-53,1.1743279283910061e-52,1.1763221529429784e-52,5.780856013282539e-53,5.839041523420979e-53,1697705
2020-12-17,2.961044837357632e-53,5.800083728458556e-53,5.803118541096529e-53,2.951342711972795e-53,2.961044837357632e-53,4300653
2020-12-18,1.4728028086403273e-53,2.9613681326002723e-53,2.968053977124734e-53,1.4607590104821305e-53,1.4728028086403273e-53,4511111
2020-12-21,7.431646937808738e-54,1.4591673669664261e-53,1.4609277526650205e-53,7.406061876221255e-54,7.431646937808738e-54,2053460
2020-12-22,3.7311157640802546e-54,7.436504799544421e-54,7.488099719548464e-54,3.70833281531767e-54,3.7311157640802546e-54,2418974
2020-12-23,1.931224062160349e-54,3.720000936041487e-54,3.740304552162191e-54,1.9236828954425608e-54,1.931224062160349e-54,2770003
2020-12-24,9.621889736803479e-55,1.9228456222997466e-54,1.9247080220442236e-54,9.614695573903663e-55,9.621889736803479e-55,2463646
2020-12-25,5.153261613001349e-55,9.695679401855575e-55,9.706746165149447e-55,5.128748987519409e-55,5.153261613001349e-55,2081183
2020-12-28,2.7198912177695066e-55,5.1516682491431036e-55,5.198572836016859e-55,2.718589169934997e-55,2.7198912177695066e-55,3044956
2020-12-29,1.3857635381170229e-55,2.7057106782776613e-55,2.7161929669086847e-55,1.3742028581170013e-55,1.3857635381170229e-55,3233386
2020-12-30,7.343165229713668e-56,1.3747610334941281e-55,1.3753036565601358e-55,7.340667599374198e-56,7.343165229713668e-56,9521767
2020-12-31,3.949252180931314e-56,7.3271560643535815e-56,7.327827848981105e-56,3.938242748520946e-56,3.949252180931314e-56,9141496
2021-01-01,2.1318695538268766e-56,3.984568927415513e-56,4.0089714598385805e-56,2.127695829275139e-56,2.1318695538268766e-56,2386998
2021-01-04,1.0635828574644345e-56,2.1295790980885093e-56,2.131715735246174e-56,1.0600214439786856e-56,1.0635828574644345e-56,7267069
2021-01-05,5.233623973237284e-57,1.0641291498348562e-56,1.0735429309344444e-56,5.198449201080585e-57,5.233623973237284e-57,4286942
2021-01-06,2.8279843858431854e-57,5.25557419395837e-57,5.300023007618955e-57,2.812991456817842e-57,2.8279843858431854e-57,9337096
2021-01-07,1.5292205171691253e-57,2.8011421825337865e-57,2.8086807112295153e-57,1.520604498776527e-57,1.5292205171691253e-57,1130666
2021-01-08,7.608780283323905e-58,1.5314319109419537e-57,1.5354345255142048e-57,7.579715815733198e-58,7.608780283323905e-58,4978922
2021-01-11,3.7750946894999484e-58,7.597681545795455e-58,7.619149787022032e-58,3.759889807119424e-58,3.7750946894999484e-58,3200107
