,Close,Open,High,Low,Adj Close,Volume
2020-09-07,1.9056589350761734e-28,3.3596117038315377e-28,3.386438290158625e-28,1.8871327566115506e-28,1.9056589350761734e-28,2935289
2020-09-08,1.0836923514944816e-28,1.9024490093387047e-28,1.9046791553917683e-28,1.081648156111862e-28,1.0836923514944816e-28,1452206
2020-09-09,5.978184879349771e-29,1.0803165720428319e-28,1.0900196579679398e-28,5.938810333719282e-29,5.978184879349771e-29,2335402
2020-09-10,3.1105498005240715e-29,5.977867599153325e-29,5.99490083564603e-29,3.09481335288773e-29,3.1105498005240715e-29,2267770
2020-09-11,1.7903903972706533e-29,3.1120629758551244e-29,3.1141938958941555e-29,1.787050835959961e-29,1.7903903972706533e-29,7142486
2020-09-14,9.189664132966711e-30,1.796340543021802e-29,1.8057847865384347e-29,9.152002971743186e-30,9.189664132966711e-30,3338728
2020-09-15,4.96939749122471e-30,9.273176295735192e-30,9.326847817911048e-30,4.938226273538202e-30,4.96939749122471e-30,2613572
2020-09-16,2.8109171081760784e-30,5.020507870123814e-30,5.049858325913481e-30,2.8060549770145803e-30,2.8109171081760784e-30,1229984
2020-09-17,1.608731534231624e-30,2.8025448133608e-30,2.8139902499532998e-30,1.593306562846174e-30,1.608731534231624e-30,5713282
2020-09-18,8.648372626447233e-31,1.612844823952646e-30,1.6282123353913183e-30,8.603769914618057e-31,8.648372626447233e-31,4909367
2020-09-21,4.801102001577723e-31,8.609012691672778e-31,8.617881695593486e-31,4.757763715041014e-31,4.801102001577723e-31,9614212
2020-09-22,2.7582750359665153e-31,4.842190241315892e-31,4.855519622841747e-31,2.7563580252033142e-31,2.7582750359665153e-31,8030887
2020-09-23,1.5252632212069204e-31,2.7876810348053226e-31,2.8074047684249276e-31,1.5213105233686517e-31,1.5252632212069204e-31,8182418
2020-09-24,8.426577608017985e-32,1.5033965981895444e-31,1.5088593243704976e-31,8.407003107168754e-32,8.426577608017985e-32,9390983
2020-09-25,4.8042539933175237e-32,8.317027128098689e-32,8.349035772886868e-32,4.7800522773999484e-32,4.8042539933175237e-32,4594660
2020-09-28,2.6572201610794926e-32,4.804742896275545e-32,4.8431114282683305e-32,2.6431233674085993e-32,2.6572201610794926e-32,8242809
2020-09-29,1.535598915448316e-32,2.672536115028127e-32,2.689718030815075e-32,1.5266533571021747e-32,1.535598915448316e-32,4267871
2020-09-30,9.116482212297531e-33,1.5334043142421523e-32,1.54321974270165e-32,9.108023899203459e-33,9.116482212297531e-33,9961706
2020-10-01,5.097900761717705e-33,9.202628091979247e-33,9.248309698121483e-33,5.073203130972576e-33,5.097900761717705e-33,3253317
2020-10-02,2.8444524494865498e-33,5.10476270264652e-33,5.127881413903557e-33,2.8264273637147564e-33,2.8444524494865498e-33,6268131
2020-10-05,1.5267812105544557e-33,2.858247046670427e-33,2.8679177018817702e-33,1.5244726929627276e-33,1.5267812105544557e-33,4490543
2020-10-06,8.490698618787731e-34,1.5287583323588824e-33,1.5374215867642726e-33,8.430889005535816e-34,8.490698618787731e-34,1532176
2020-10-07,4.7732828060405265e-34,8.526418076467193e-34,8.530072089965493e-34,4.7655110546108405e-34,4.7732828060405265e-34,2563961
2020-10-08,2.6136354847734977e-34,4.774045001079751e-34,4.806688436465385e-34,2.589291404325884e-34,2.6136354847734977e-34,6788059
2020-10-09,1.4899962579710514e-34,2.636620748026636e-34,2.6547229816425986e-34,1.4854485466962308e-34,1.4899962579710514e-34,2624870
2020-10-12,8.538473859776105e-35,1.4869293422139692e-34,1.4966395169916733e-34,8.462507855253163e-35,8.538473859776105e-35,6873844
2020-10-13,4.7269600648136234e-35,8.457198284924412e-35,8.506705513835057e-35,4.687150597611348e-35,4.7269600648136234e-35,6154987
2020-10-14,2.6018334906960905e-35,4.756824399634639e-35,4.7936693540085097e-35,2.5839360504109035e-35,2.6018334906960905e-35,9867529
2020-10-15,1.4186868476931264e-35,2.604204787303172e-35,2.6253185768877063e-35,1.407002403076922e-35,1.4186868476931264e-35,7029004
2020-10-16,8.117615300349435e-36,1.4143074027225168e-35,1.4271156377640295e-35,8.090613533354411e-36,8.117615300349435e-36,7821553
2020-10-19,4.5533488993645164e-36,8.094695305045141e-36,8.165670281378652e-36,4.53418816760016e-36,4.5533488993645164e-36,8997762
2020-10-20,2.4805562100025032e-36,4.570990188288397e-36,4.6071666313047794e-36,2.4652830453590667e-36,2.4805562100025032e-36,9081871
2020-10-21,1.3406749098744309e-36,2.4789535803162795e-36,2.495542325207699e-36,1.3356519369000596e-36,1.3406749098744309e-36,2429103
2020-10-22,7.156759227299041e-37,1.3430613041828821e-36,1.3561575526400734e-36,7.086672500492475e-37,7.156759227299041e-37,7538534
2020-10-23,3.9395575473499995e-37,7.125395740560425e-37,7.192862565339233e-37,3.912528645087677e-37,3.9395575473499995e-37,4775702
2020-10-26,2.178387415266346e-37,3.943431089036525e-37,3.953906751103647e-37,2.177748854806874e-37,2.178387415266346e-37,4290682
2020-10-27,1.2319701022412499e-37,2.1854691435852382e-37,2.1990650957377515e-37,1.219927420206101e-37,1.2319701022412499e-37,1510205
2020-10-28,7.326054167085579e-38,1.2239182360965333e-37,1.2306301377797707e-37,7.323425401977195e-38,7.326054167085579e-38,8218808
2020-10-29,4.0936301178017033e-38,7.304219041049907e-38,7.333286063127728e-38,4.087181146637493e-38,4.0936301178017033e-38,6267325
2020-10-30,2.4401996431892206e-38,4.1031318577477887e-38,4.130722315267771e-38,2.421398509169716e-38,2.4401996431892206e-38,7703356
2020-11-02,1.378216529866086e-38,2.4419604019152354e-38,2.449424092641917e-38,1.3697550331947111e-38,1.378216529866086e-38,5901196
2020-11-03,7.461549248086688e-39,1.377862873217221e-38,1.3829963289001293e-38,7.412959309192726e-39,7.461549248086688e-39,9058605
2020-11-04,4.2127502912959587e-39,7.476968712829725e-39,7.542009728095624e-39,4.1882072315442974e-39,4.2127502912959587e-39,3113199
2020-11-05,2.4552758147960414e-39,4.242343201275721e-39,4.268445387265696e-39,2.4375221773343626e-39,2.4552758147960414e-39,6927366
2020-11-06,1.3594038823486444e-39,2.4573334478681435e-39,2.475857321645699e-39,1.3537522150295855e-39,1.3594038823486444e-39,9304661
2020-11-09,7.462328384407232e-40,1.3660781698657372e-39,1.3684227749564948e-39,7.399251826157021e-40,7.462328384407232e-40,5349113
2020-11-10,3.933862305660324e-40,7.48038738172488e-40,7.510564418647452e-40,3.923361905675482e-40,3.933862305660324e-40,8316887
2020-11-11,2.1685278045941167e-40,3.918506729833051e-40,3.93725818821776e-40,2.148313781586486e-40,2.1685278045941167e-40,8873488
2020-11-12,1.2254787333269835e-40,2.158620347970105e-40,2.1589513982262294e-40,1.2196281649609593e-40,1.2254787333269835e-40,4979345
2020-11-13,6.821376444294601e-41,1.2238891704510706e-40,1.2302351394875413e-40,6.755835587058544e-41,6.821376444294601e-41,7753157
2020-11-16,3.8029323427316485e-41,6.787286827192002e-41,6.821189196435287e-41,3.8024134484001126e-41,3.8029323427316485e-41,8596749
2020-11-17,2.1203989105788201e-41,3.781804692599252e-41,3.80633589352747e-41,2.1091240660631396e-41,2.1203989105788201e-41,4542042
2020-11-18,1.1609145853150898e-41,2.111449865030539e-41,2.1282325862899037e-41,1.1569126055615922e-41,1.1609145853150898e-41,7790414
2020-11-19,6.452563373362841e-42,1.1555671999550507e-41,1.1633174986187839e-41,6.433479976567009e-42,6.452563373362841e-42,8883329
2020-11-20,3.5000687027515795e-42,6.481761137018262e-42,6.525079038108573e-42,3.4826357141431374e-42,3.5000687027515795e-42,5556679
2020-11-23,1.9928306778103437e-42,3.493613608345207e-42,3.5073148294017626e-42,1.9864533471433502e-42,1.9928306778103437e-42,9235633
2020-11-24,1.137451955290598e-42,1.997224918753138e-42,2.0075074946078753e-42,1.1298268607156259e-42,1.137451955290598e-42,9899926
2020-11-25,6.2330039742895504e-43,1.1387371247037425e-42,1.1437374166497857e-42,6.194945559856929e-43,6.2330039742895504e-43,1001240
2020-11-26,3.488213058129123e-43,6.249046480792955e-43,6.3052667478816806e-43,3.4665126232920413e-43,3.488213058129123e-43,7378310
2020-11-27,1.9400773991618222e-43,3.4730736032834784e-43,3.50640022797484e-43,1.9266283365567815e-43,1.9400773991618222e-43,9837467
2020-11-30,1.0967591881249905e-43,1.9406616413308575e-43,1.9582423894646305e-43,1.0931736714842789e-43,1.0967591881249905e-43,6229007
2020-12-01,6.555732100674812e-44,1.105788797014021e-43,1.106328638673435e-43,6.500918508019075e-44,6.555732100674812e-44,9323441
2020-12-02,3.570638731564019e-44,6.55196656585427e-44,6.57240741983023e-44,3.5520810724357793e-44,3.570638731564019e-44,3884138
2020-12-03,1.9252967192685142e-44,3.6233473465505877e-44,3.6336712037446313e-44,1.9186841508529609e-44,1.9252967192685142e-44,8938356
2020-12-04,1.0822890473013856e-44,1.9033427681307205e-44,1.9188664684152126e-44,1.0734922310737735e-44,1.0822890473013856e-44,9074355
2020-12-07,5.85942030163354e-45,1.0880324258497316e-44,1.0964122042801435e-44,5.859360089139903e-45,5.85942030163354e-45,8238310
2020-12-08,3.180506936047889e-45,5.789084953387141e-45,5.800172837531478e-45,3.180114002574844e-45,3.180506936047889e-45,5723325
2020-12-09,1.814740428882971e-45,3.153525304549531e-45,3.183925797100427e-45,1.8076927460662305e-45,1.814740428882971e-45,1539245
2020-12-10,1.087328924981148e-45,1.8167887090035074e-45,1.8276592591783825e-45,1.0841487422342801e-45,1.087328924981148e-45,8440420
2020-12-11,6.078680659748333e-46,1.0830800993117267e-45,1.0851862156363193e-45,6.020180822310162e-46,6.078680659748333e-46,8145670
2020-12-14,3.4927046215614025e-46,6.097086325560219e-46,6.118125297952784e-46,3.490962118798483e-46,3.4927046215614025e-46,6180942
2020-12-15,1.858093020210989e-46,3.4974629412206444e-46,3.5029102380395956e-46,1.8521932628679915e-46,1.858093020210989e-46,7443334
2020-12-16,1.0076213230770796e-46,1.850949438380731e-46,1.860024277253269e-46,1.0020976013966948e-46,1.0076213230770796e-46,1555481
2020-12-17,5.5026772628569665e-47,1.0081081821287888e-46,1.0166962711177908e-46,5.474696037030113e-47,5.5026772628569665e-47,3124852
2020-12-18,2.9503347517610446e-47,5.5115648356759015e-47,5.551822176782779e-47,2.9338748862128503e-47,2.9503347517610446e-47,7973277
2020-12-21,1.6754434105067745e-47,2.9293873766785344e-47,2.94220985193285e-47,1.6654913309760586e-47,1.6754434105067745e-47,9265304
2020-12-22,9.492752939274188e-48,1.667378994173778e-47,1.681480311311802e-47,9.43008080412687e-48,9.492752939274188e-48,5774601
2020-12-23,5.38790161568778e-48,9.530892518737454e-48,9.559678528543034e-48,5.378380128052647e-48,5.38790161568778e-48,3529466
2020-12-24,2.8984893619136606e-48,5.384820883664645e-48,5.411104506822684e-48,2.874236916816059e-48,2.8984893619136606e-48,8188739
2020-12-25,1.6028238682492894e-48,2.9102044470199737e-48,2.9343773503106034e-48,1.5906716241182255e-48,1.6028238682492894e-48,5428272
2020-12-28,8.757948658553654e-49,1.613970248501904e-48,1.6291861578617497e-48,8.675854080006147e-49,8.757948658553654e-49,5120330
2020-12-29,4.602894032431457e-49,8.722139927078949e-49,8.731094883534739e-49,4.597084398961911e-49,4.602894032431457e-49,2380352
2020-12-30,2.5782057826024375e-49,4.631253451112896e-49,4.672316108474064e-49,2.556163079172857e-49,2.5782057826024375e-49,6615077
2020-12-31,1.492193542279956e-49,2.5769962454005734e-49,2.5807421634794677e-49,1.4866967655470104e-49,1.492193542279956e-49,9332502
2021-01-01,8.0732588186477e-50,1.4898324076097243e-49,1.4962240131781424e-49,8.020234050886563e-50,8.0732588186477e-50,2081345
2021-01-04,4.588798553722301e-50,8.090122407652719e-50,8.169244502871268e-50,4.562467197851189e-50,4.588798553722301e-50,2242781
2021-01-05,2.4427570216787563e-50,4.596998682507899e-50,4.62786406151595e-50,2.4270786347191615e-50,2.4427570216787563e-50,1314298
2021-01-06,1.4072613024925623e-50,2.444770267447174e-50,2.449461798249442e-50,1.3954048607993347e-50,1.4072613024925623e-50,2185185
2021-01-07,8.284396878955858e-51,1.412268342268458e-50,1.4241497772839894e-50,8.238535012899997e-51,8.284396878955858e-51,2643011
2021-01-08,4.491737104751354e-51,8.259598082003976e-51,8.27149809124359e-51,4.480233311411525e-51,4.491737104751354e-51,1189384
2021-01-11,2.4932479952642646e-51,4.512451341833363e-51,4.5295511216233255e-51,2.4767515361847213e-51,2.4932479952642646e-51,3053643
